wavelength,n,k
1.93794,2.045649212,1.18E-76
1.94352,2.045558673,1.01E-76
1.94913,2.045467841,8.59E-77
1.95474,2.045376712,7.32E-77
1.96038,2.045285282,6.25E-77
1.96603,2.04519355,5.33E-77
1.9717,2.04510151,4.55E-77
1.97738,2.04500916,3.89E-77
1.98308,2.044916497,3.32E-77
1.98879,2.044823518,2.84E-77
1.99453,2.044730219,2.43E-77
2.00028,2.044636597,2.08E-77
2.00604,2.044542649,1.78E-77
2.01182,2.044448371,1.52E-77
2.01762,2.044353761,1.31E-77
2.02344,2.044258814,1.12E-77
2.02927,2.044163528,9.59E-78
2.03512,2.0440679,8.22E-78
2.04099,2.043971925,7.05E-78
2.04687,2.043875601,6.05E-78
2.05277,2.043778924,5.19E-78
2.05868,2.04368189,4.46E-78
2.06462,2.043584497,3.83E-78
2.07057,2.043486741,3.29E-78
2.07654,2.043388619,2.83E-78
2.08252,2.043290126,2.43E-78
2.08853,2.04319126,2.09E-78
2.09455,2.043092018,1.80E-78
2.10058,2.042992395,1.55E-78
2.10664,2.042892388,1.34E-78
2.11271,2.042791993,1.15E-78
2.1188,2.042691208,9.93E-79
2.12491,2.042590029,8.56E-79
2.13103,2.042488451,7.38E-79
2.13717,2.042386471,6.37E-79
2.14333,2.042284087,5.50E-79
2.14951,2.042181293,4.75E-79
2.15571,2.042078087,4.10E-79
2.16192,2.041974466,3.54E-79
2.16815,2.041870424,3.06E-79
2.1744,2.041765959,2.65E-79
2.18067,2.041661066,2.29E-79
2.18696,2.041555744,1.98E-79
2.19326,2.041449986,1.72E-79
2.19958,2.04134379,1.49E-79
2.20592,2.041237152,1.29E-79
2.21228,2.041130069,1.12E-79
2.21866,2.041022535,9.68E-80
2.22505,2.040914549,8.39E-80
2.23146,2.040806105,7.28E-80
2.2379,2.040697199,6.32E-80
2.24435,2.04058783,5.48E-80
2.25082,2.040477991,4.76E-80
2.2573,2.040367679,4.14E-80
2.26381,2.040256891,3.60E-80
2.27033,2.040145622,3.13E-80
2.27688,2.040033869,2.72E-80
2.28344,2.039921627,2.36E-80
2.29002,2.039808892,2.06E-80
2.29662,2.039695662,1.79E-80
2.30324,2.03958193,1.56E-80
2.30988,2.039467694,1.36E-80
2.31654,2.03935295,1.18E-80
2.32322,2.039237692,1.03E-80
2.32991,2.039121917,9.00E-81
2.33663,2.039005622,7.85E-81
2.34336,2.038888801,6.85E-81
2.35012,2.038771451,5.98E-81
2.35689,2.038653568,5.22E-81
2.36369,2.038535146,4.56E-81
2.3705,2.038416183,3.99E-81
2.37733,2.038296674,3.49E-81
2.38418,2.038176613,3.05E-81
2.39106,2.038055998,2.67E-81
2.39795,2.037934825,2.33E-81
2.40486,2.037813087,2.04E-81
2.41179,2.037690781,1.79E-81
2.41874,2.037567903,1.57E-81
2.42572,2.037444449,1.37E-81
2.43271,2.037320414,1.20E-81
2.43972,2.037195792,1.05E-81
2.44675,2.037070581,9.24E-82
2.4538,2.036944775,8.11E-82
2.46088,2.03681837,7.12E-82
2.46797,2.036691361,6.25E-82
2.47508,2.036563744,5.49E-82
2.48222,2.036435514,4.82E-82
2.48937,2.036306667,4.24E-82
2.49655,2.036177198,3.72E-82
2.50374,2.036047101,3.27E-82
2.51096,2.035916373,2.88E-82
2.5182,2.035785009,2.53E-82
2.52546,2.035653005,2.23E-82
2.53274,2.035520353,1.96E-82
2.54004,2.035387052,1.73E-82
2.54736,2.035253095,1.52E-82
2.5547,2.035118477,1.34E-82
2.56206,2.034983196,1.18E-82
2.56945,2.034847242,1.04E-82
2.57685,2.034710615,9.21E-83
2.58428,2.034573308,8.13E-83
2.59173,2.034435315,7.18E-83
2.5992,2.034296632,6.34E-83
2.60669,2.034157255,5.60E-83
2.61421,2.034017176,4.95E-83
2.62174,2.033876393,4.37E-83
2.6293,2.033734899,3.87E-83
2.63688,2.03359269,3.42E-83
2.64448,2.03344976,3.02E-83
2.6521,2.033306104,2.68E-83
2.65974,2.033161717,2.37E-83
2.66741,2.033016592,2.10E-83
2.6751,2.032870727,1.86E-83
2.68281,2.032724113,1.65E-83
2.69054,2.032576748,1.46E-83
2.6983,2.032428624,1.29E-83
2.70608,2.032279737,1.15E-83
2.71388,2.032130081,1.02E-83
2.7217,2.03197965,9.03E-84
2.72954,2.03182844,8.02E-84
2.73741,2.031676444,7.12E-84
2.7453,2.031523656,6.33E-84
2.75321,2.031370072,5.62E-84
2.76115,2.031215685,5.00E-84
2.76911,2.03106049,4.44E-84
2.77709,2.030904483,3.95E-84
2.78509,2.030747654,3.51E-84
2.79312,2.03059,3.13E-84
2.80117,2.030431515,2.78E-84
2.80925,2.030272193,2.48E-84
2.81734,2.030112027,2.21E-84
2.82546,2.029951013,1.97E-84
2.83361,2.029789143,1.75E-84
2.84178,2.029626412,1.56E-84
2.84997,2.029462815,1.39E-84
2.85818,2.029298344,1.24E-84
2.86642,2.029132993,1.11E-84
2.87468,2.028966758,9.89E-85
2.88297,2.028799631,8.84E-85
2.89128,2.028631605,7.91E-85
2.89961,2.028462675,7.14E-85
2.90797,2.028292835,6.63E-85
2.91635,2.028122078,6.79E-85
2.92476,2.027950398,9.07E-85
2.93319,2.027777788,1.84E-84
2.94164,2.027604242,5.16E-84
2.95012,2.027429753,1.65E-83
2.95862,2.027254314,5.49E-83
2.96715,2.027077921,1.83E-82
2.9757,2.026900564,6.07E-82
2.98428,2.026722238,2.00E-81
2.99288,2.026542937,6.55E-81
3.00151,2.026362652,2.13E-80
3.01016,2.026181378,6.88E-80
3.01884,2.025999108,2.21E-79
3.02754,2.025815834,7.02E-79
3.03627,2.025631551,2.22E-78
3.04502,2.02544625,6.97E-78
3.05379,2.025259925,2.17E-77
3.0626,2.02507257,6.73E-77
3.07142,2.024884176,2.07E-76
3.08028,2.024694735,6.32E-76
3.08916,2.024504243,1.92E-75
3.09806,2.024312689,5.77E-75
3.10699,2.02412007,1.73E-74
3.11595,2.023926376,5.14E-74
3.12493,2.023731599,1.52E-73
3.13393,2.023535733,4.45E-73
3.14297,2.02333877,1.30E-72
3.15203,2.023140703,3.76E-72
3.16111,2.022941523,1.08E-71
3.17022,2.022741224,3.10E-71
3.17936,2.022539797,8.80E-71
3.18853,2.022337235,2.48E-70
3.19772,2.022133531,6.97E-70
3.20693,2.021928676,1.94E-69
3.21618,2.021722662,5.39E-69
3.22545,2.021515482,1.48E-68
3.23474,2.021307126,4.06E-68
3.24407,2.021097588,1.10E-67
3.25342,2.02088686,2.99E-67
3.2628,2.020674932,8.03E-67
3.2722,2.020461797,2.14E-66
3.28163,2.020247448,5.69E-66
3.29109,2.020031875,1.50E-65
3.30058,2.019815068,3.94E-65
3.31009,2.019597023,1.03E-64
3.31963,2.019377728,2.67E-64
3.3292,2.019157175,6.88E-64
3.3388,2.018935355,1.77E-63
3.34842,2.018712263,4.50E-63
3.35807,2.018487885,1.14E-62
3.36775,2.018262216,2.88E-62
3.37746,2.018035246,7.21E-62
3.38719,2.017806964,1.80E-61
3.39696,2.017577365,4.45E-61
3.40675,2.017346438,1.10E-60
3.41657,2.017114173,2.69E-60
3.42641,2.016880562,6.56E-60
3.43629,2.016645596,1.59E-59
3.4462,2.016409265,3.84E-59
3.45613,2.01617156,9.20E-59
3.46609,2.015932471,2.20E-58
3.47608,2.01569199,5.21E-58
3.4861,2.015450106,1.23E-57
3.49615,2.01520681,2.89E-57
3.50623,2.014962091,6.76E-57
3.51633,2.014715944,1.57E-56
3.52647,2.014468354,3.63E-56
3.53663,2.014219311,8.36E-56
3.54683,2.013968809,1.91E-55
3.55705,2.013716835,4.36E-55
3.5673,2.013463381,9.87E-55
3.57758,2.013208434,2.23E-54
3.5879,2.012951986,4.99E-54
3.59824,2.012694028,1.11E-53
3.60861,2.012434547,2.48E-53
3.61901,2.012173533,5.48E-53
3.62944,2.011910978,1.20E-52
3.6399,2.011646867,2.64E-52
3.6504,2.011381191,5.75E-52
3.66092,2.011113941,1.25E-51
3.67147,2.010845105,2.69E-51
3.68205,2.010574672,5.78E-51
3.69266,2.010302632,1.24E-50
3.70331,2.010028972,2.63E-50
3.71398,2.009753684,5.57E-50
3.72469,2.009476755,1.18E-49
3.73542,2.009198172,2.47E-49
3.74619,2.008917925,5.16E-49
3.75699,2.008636005,1.07E-48
3.76782,2.008352397,2.22E-48
3.77868,2.008067091,4.58E-48
3.78957,2.007780073,9.40E-48
3.80049,2.007491333,1.92E-47
3.81145,2.007200863,3.91E-47
3.82243,2.006908644,7.92E-47
3.83345,2.006614668,1.60E-46
3.8445,2.006318923,3.21E-46
3.85558,2.006021395,6.41E-46
3.86669,2.005722073,1.28E-45
3.87784,2.005420941,2.53E-45
3.88902,2.005117996,5.00E-45
3.90023,2.004813213,9.83E-45
3.91147,2.004506589,1.93E-44
3.92274,2.004198107,3.75E-44
3.93405,2.003887755,7.29E-44
3.94539,2.00357552,1.41E-43
3.95676,2.003261386,2.72E-43
3.96817,2.002945345,5.21E-43
3.9796,2.002627379,9.96E-43
3.99107,2.002307477,1.90E-42
4.00258,2.00198563,3.59E-42
4.01412,2.001661814,6.78E-42
4.02569,2.001336024,1.28E-41
4.03729,2.001008243,2.39E-41
4.04893,2.000678458,4.46E-41
4.0606,2.000346654,8.30E-41
4.0723,2.000012818,1.54E-40
4.08404,1.999676932,2.83E-40
4.09581,1.999338986,5.21E-40
4.10762,1.998998969,9.54E-40
4.11946,1.99865686,1.74E-39
4.13133,1.998312642,3.16E-39
4.14324,1.997966306,5.73E-39
4.15518,1.997617835,1.03E-38
4.16716,1.997267218,1.86E-38
4.17917,1.996914436,3.33E-38
4.19121,1.996559474,5.94E-38
4.2033,1.996202315,1.06E-37
4.21541,1.995842946,1.87E-37
4.22756,1.995481355,3.31E-37
4.23975,1.995117515,5.82E-37
4.25197,1.994751422,1.02E-36
4.26422,1.994383056,1.78E-36
4.27651,1.994012401,3.10E-36
4.28884,1.993639436,5.39E-36
4.3012,1.993264153,9.32E-36
4.3136,1.992886531,1.61E-35
4.32603,1.992506551,2.76E-35
4.3385,1.992124199,4.72E-35
4.35101,1.991739463,8.06E-35
4.36355,1.991352318,1.37E-34
4.37613,1.990962748,2.32E-34
4.38874,1.990570743,3.93E-34
4.40139,1.990176273,6.61E-34
4.41408,1.989779329,1.11E-33
4.4268,1.989379899,1.86E-33
4.43956,1.988977956,3.10E-33
4.45236,1.988573481,5.15E-33
4.46519,1.988166461,8.54E-33
4.47806,1.987756876,1.41E-32
4.49097,1.987344708,2.32E-32
4.50391,1.986929938,3.81E-32
4.51689,1.986512547,6.24E-32
4.52991,1.986092511,1.02E-31
4.54297,1.985669825,1.66E-31
4.55606,1.985244458,2.69E-31
4.5692,1.984816399,4.35E-31
4.58237,1.984385612,7.01E-31
4.59558,1.983952094,1.13E-30
4.60882,1.98351582,1.81E-30
4.62211,1.983076773,2.89E-30
4.63543,1.982634925,4.60E-30
4.64879,1.98219027,7.31E-30
4.66219,1.981742762,1.16E-29
4.67563,1.981292407,1.83E-29
4.6891,1.980839169,2.88E-29
4.70262,1.980383038,4.52E-29
4.71617,1.979923976,7.08E-29
4.72977,1.979461975,1.11E-28
4.7434,1.978997012,1.72E-28
4.75707,1.978529066,2.68E-28
4.77079,1.978058108,4.15E-28
4.78454,1.977584121,6.40E-28
4.79833,1.977107084,9.87E-28
4.81216,1.976626978,1.52E-27
4.82603,1.976143765,2.32E-27
4.83994,1.975657434,3.55E-27
4.85389,1.975167961,5.41E-27
4.86788,1.97467532,8.22E-27
4.88191,1.974179491,1.25E-26
4.89598,1.973680447,1.89E-26
4.91009,1.973178169,2.84E-26
4.92425,1.972672619,4.28E-26
4.93844,1.972163795,6.42E-26
4.95268,1.971651658,9.61E-26
4.96695,1.971136185,1.43E-25
4.98127,1.970617347,2.14E-25
4.99563,1.970095133,3.17E-25
5.01002,1.969569498,4.70E-25
5.02447,1.969040432,6.95E-25
5.03895,1.968507897,1.02E-24
5.05347,1.967971879,1.51E-24
5.06804,1.967432343,2.21E-24
5.08265,1.966889269,3.24E-24
5.0973,1.966342626,4.73E-24
5.11199,1.965792386,6.89E-24
5.12672,1.965238528,1.00E-23
5.1415,1.964681018,1.45E-23
5.15632,1.964119823,2.10E-23
5.17118,1.963554939,3.03E-23
5.18609,1.962986307,4.36E-23
5.20104,1.962413909,6.27E-23
5.21603,1.961837719,8.98E-23
5.23106,1.96125772,1.28E-22
5.24614,1.960673862,1.83E-22
5.26126,1.960086133,2.61E-22
5.27643,1.959494478,3.71E-22
5.29163,1.958898894,5.25E-22
5.30689,1.958299339,7.43E-22
5.32218,1.957695784,1.05E-21
5.33752,1.957088195,1.48E-21
5.35291,1.956476537,2.07E-21
5.36834,1.955860788,2.91E-21
5.38381,1.955240904,4.07E-21
5.39933,1.954616869,5.68E-21
5.41489,1.953988638,7.91E-21
5.4305,1.953356186,1.10E-20
5.44615,1.952719477,1.52E-20
5.46185,1.952078475,2.11E-20
5.47759,1.951433146,2.92E-20
5.49338,1.95078345,4.02E-20
5.50922,1.950129372,5.53E-20
5.5251,1.949470857,7.60E-20
5.54102,1.948807879,1.04E-19
5.55699,1.948140405,1.42E-19
5.57301,1.947468386,1.94E-19
5.58907,1.946791808,2.65E-19
5.60518,1.946110618,3.60E-19
5.62134,1.945424782,4.88E-19
5.63754,1.944734253,6.61E-19
5.65379,1.944039015,8.94E-19
5.67009,1.94333902,1.21E-18
5.68643,1.942634222,1.62E-18
5.70282,1.941924589,2.18E-18
5.71926,1.941210082,2.93E-18
5.73575,1.940490666,3.92E-18
5.75228,1.9397663,5.24E-18
5.76886,1.939036922,6.99E-18
5.78549,1.93830252,9.30E-18
5.80216,1.937563039,1.24E-17
5.81889,1.936818442,1.64E-17
5.83566,1.936068689,2.17E-17
5.85248,1.935313721,2.87E-17
5.86935,1.934553506,3.79E-17
5.88627,1.933788013,4.99E-17
5.90323,1.93301719,6.56E-17
5.92025,1.93224099,8.61E-17
5.93731,1.931459346,1.13E-16
5.95443,1.930672249,1.48E-16
5.97159,1.929879643,1.93E-16
5.9888,1.929081469,2.51E-16
6.00606,1.928277693,3.27E-16
6.02337,1.92746827,4.25E-16
6.04074,1.926653134,5.51E-16
6.05815,1.925832256,7.13E-16
6.07561,1.925005589,9.22E-16
6.09312,1.924173064,1.19E-15
6.11068,1.923334643,1.53E-15
6.1283,1.922490275,1.97E-15
6.14596,1.921639896,2.53E-15
6.16368,1.920783475,3.25E-15
6.18144,1.919920962,4.16E-15
6.19926,1.919052298,5.32E-15
6.21713,1.918177416,6.78E-15
6.23505,1.917296278,8.64E-15
6.25302,1.916408821,1.10E-14
6.27104,1.915514989,1.40E-14
6.28912,1.914614741,1.77E-14
6.30725,1.913708017,2.24E-14
6.32543,1.912794729,2.84E-14
6.34366,1.911874878,3.58E-14
6.36194,1.910948344,4.51E-14
6.38028,1.910015113,5.68E-14
6.39867,1.909075106,7.14E-14
6.41712,1.908128255,8.96E-14
6.43561,1.907174513,1.12E-13
6.45416,1.906213832,1.40E-13
6.47277,1.905246106,1.76E-13
6.49142,1.904271314,2.19E-13
6.51013,1.903289394,2.73E-13
6.5289,1.902300247,3.40E-13
6.54772,1.901303832,4.22E-13
6.56659,1.900300074,5.23E-13
6.58552,1.899288909,6.48E-13
6.6045,1.898270247,8.02E-13
6.62354,1.897244086,9.91E-13
6.64263,1.896210267,1.22E-12
6.66177,1.895168799,1.51E-12
6.68098,1.894119553,1.85E-12
6.70023,1.893062495,2.28E-12
6.71955,1.891997553,2.80E-12
6.73891,1.890924607,3.43E-12
6.75834,1.889843635,4.19E-12
6.77782,1.888754538,5.13E-12
6.79735,1.887657251,6.26E-12
6.81695,1.886551664,7.63E-12
6.8366,1.885437734,9.29E-12
6.8563,1.88431537,1.13E-11
6.87606,1.8831845,1.37E-11
6.89588,1.882045036,1.66E-11
6.91576,1.880896877,2.02E-11
6.93569,1.879739953,2.44E-11
6.95568,1.878574189,2.95E-11
6.97573,1.877399514,3.56E-11
6.99584,1.876215807,4.29E-11
7.016,1.875022981,5.16E-11
7.03623,1.873820979,6.21E-11
7.05651,1.8726097,7.45E-11
7.07685,1.87138899,8.94E-11
7.09725,1.870158847,1.07E-10
7.1177,1.868919137,1.28E-10
7.13822,1.867669779,1.53E-10
7.15879,1.866410661,1.83E-10
7.17943,1.865141678,2.18E-10
7.20012,1.863862735,2.60E-10
7.22088,1.862573747,3.09E-10
7.24169,1.861274619,3.68E-10
7.26256,1.859965202,4.36E-10
7.2835,1.858645419,5.18E-10
7.30449,1.857315195,6.13E-10
7.32554,1.855974349,7.25E-10
7.34666,1.854622871,8.57E-10
7.36783,1.853260523,1.01E-09
7.38907,1.851887304,1.19E-09
7.41037,1.850503102,1.41E-09
7.43173,1.8491077,1.65E-09
7.45315,1.847701038,1.95E-09
7.47463,1.846283018,2.28E-09
7.49618,1.844853469,2.68E-09
7.51778,1.843412329,3.14E-09
7.53945,1.841959449,3.67E-09
7.56119,1.840494657,4.30E-09
7.58298,1.839017845,5.02E-09
7.60484,1.837528965,5.86E-09
7.62676,1.836027748,6.83E-09
7.64874,1.834514158,7.95E-09
7.67079,1.832988045,9.25E-09
7.6929,1.831449249,1.08E-08
7.71507,1.829897592,1.25E-08
7.73731,1.828333,1.45E-08
7.75961,1.826755366,1.68E-08
7.78198,1.825164381,1.94E-08
7.80441,1.823560008,2.25E-08
7.8269,1.821942069,2.60E-08
7.84946,1.820310467,3.00E-08
7.87209,1.818664923,3.46E-08
7.89478,1.817005425,3.98E-08
7.91753,1.815331636,4.59E-08
7.94035,1.813643584,5.27E-08
7.96324,1.81194093,6.06E-08
7.98619,1.810223592,6.96E-08
8.00921,1.808491335,7.98E-08
8.0323,1.80674406,9.14E-08
8.05545,1.804981581,1.05E-07
8.07867,1.803203611,1.20E-07
8.10196,1.80141008,1.37E-07
8.12531,1.799600728,1.56E-07
8.14873,1.797775408,1.78E-07
8.17222,1.795933817,2.03E-07
8.19577,1.794075911,2.31E-07
8.2194,1.792201344,2.63E-07
8.24309,1.790310083,2.99E-07
8.26685,1.788401656,3.40E-07
8.29067,1.78647608,3.86E-07
8.31457,1.78453302,4.37E-07
8.33854,1.782572211,4.95E-07
8.36257,1.780593544,5.61E-07
8.38668,1.7785968,6.34E-07
8.41085,1.77658154,7.17E-07
8.43509,1.774547711,8.10E-07
8.45941,1.772494985,9.14E-07
8.48379,1.770423111,1.03E-06
8.50824,1.768331793,1.16E-06
8.53277,1.7662209,1.31E-06
8.55736,1.764089962,1.47E-06
8.58203,1.761938901,1.65E-06
8.60676,1.759767372,1.85E-06
8.63157,1.757574999,2.08E-06
8.65645,1.755361643,2.33E-06
8.6814,1.753126828,2.61E-06
8.70643,1.750870359,2.93E-06
8.73152,1.748591867,3.27E-06
8.75669,1.746291066,3.66E-06
8.78193,1.743967545,4.09E-06
8.80724,1.741621206,4.57E-06
8.83263,1.739251464,5.09E-06
8.85809,1.736857966,5.68E-06
8.88362,1.734440532,6.32E-06
8.90922,1.731998626,7.04E-06
8.9349,1.729531947,7.83E-06
8.96066,1.727040069,8.70E-06
8.98649,1.724522603,9.67E-06
9.01239,1.721979143,1.07E-05
9.03836,1.7194093,1.19E-05
9.06442,1.716812686,1.32E-05
9.09054,1.714188696,1.46E-05
9.11675,1.71153697,1.62E-05
9.14302,1.708857025,1.79E-05
9.16938,1.706148528,1.98E-05
9.19581,1.703410687,2.19E-05
9.22231,1.700643331,2.42E-05
9.2489,1.697845765,2.67E-05
9.27555,1.695017496,2.94E-05
9.30229,1.692157844,3.24E-05
9.3291,1.689266291,3.57E-05
9.35599,1.686342436,3.93E-05
9.38296,1.683385443,4.33E-05
9.41001,1.680394937,4.76E-05
9.43713,1.677370017,5.24E-05
9.46433,1.674310186,5.75E-05
9.49161,1.671214646,6.32E-05
9.51897,1.668082854,6.94E-05
9.54641,1.664913888,7.62E-05
9.57392,1.661707104,8.36E-05
9.60152,1.658461643,9.18E-05
9.62919,1.655176859,0.00010067
9.65695,1.651851745,0.000110405
9.68478,1.648485446,0.000121063
9.7127,1.645077187,0.000132736
9.74069,1.64162583,0.000145525
9.76877,1.638130527,0.000159546
9.79693,1.634590143,0.000174926
9.82517,1.631003743,0.000191806
9.85349,1.627370148,0.000210347
9.88189,1.623688419,0.000230728
9.91037,1.619957025,0.000253149
9.93894,1.61617508,0.000277836
9.96758,1.612341119,0.00030504
9.99631,1.60845347,0.000335046
10.0251,1.604511299,0.000368172
10.054,1.600513031,0.000404774
10.083,1.596456856,0.000445255
10.1121,1.592341316,0.000490062
10.1412,1.5881649,0.000539698
10.1704,1.583925699,0.000594727
10.1998,1.579622226,0.000655777
10.2292,1.57525227,0.000723551
10.2586,1.570814199,0.000798829
10.2882,1.566306026,0.000882484
10.3179,1.561725408,0.000975482
10.3476,1.557070777,0.001078896
10.3774,1.552339309,0.001193913
10.4073,1.547529355,0.001321846
10.4373,1.542638344,0.001464139
10.4674,1.537663894,0.001622386
10.4976,1.532603502,0.001798332
10.5279,1.527454925,0.001993891
10.5582,1.522215754,0.002211154
10.5886,1.516883598,0.0024524
10.6192,1.511455492,0.00272011
10.6498,1.505929102,0.003016972
10.6805,1.50030218,0.003345897
10.7112,1.494571887,0.003710028
10.7421,1.488735884,0.004112747
10.7731,1.482791894,0.004557688
10.8041,1.476737447,0.005048739
10.8353,1.470570382,0.005590057
10.8665,1.464288254,0.006186066
10.8978,1.457889684,0.006841465
10.9292,1.451372618,0.007561229
10.9607,1.444735091,0.008350615
10.9923,1.437975973,0.009215153
11.024,1.431094334,0.010160647
11.0558,1.42408871,0.011193173
11.0877,1.416958905,0.012319061
11.1196,1.409704395,0.013544895
11.1517,1.40232565,0.014877489
11.1838,1.394822706,0.016323884
11.216,1.387197006,0.017891305
11.2484,1.379449309,0.019587168
11.2808,1.371582048,0.021419021
11.3133,1.363597486,0.023394536
11.3459,1.355498051,0.025521475
11.3786,1.347287963,0.027807619
11.4114,1.338970608,0.030260781
11.4443,1.330551451,0.032888692
11.4773,1.322035388,0.035699018
11.5104,1.313428756,0.03869925
11.5436,1.304737731,0.041896695
11.5768,1.295970395,0.045298349
11.6102,1.28713431,0.048910907
11.6437,1.278238075,0.052740646
11.6772,1.269291737,0.056793332
11.7109,1.260304333,0.061074244
11.7446,1.251287464,0.065587946
11.7785,1.242252606,0.070338316
11.8124,1.233210091,0.075328543
11.8465,1.224173788,0.080560777
11.8806,1.215155512,0.086036373
11.9149,1.206168753,0.091755587
11.9492,1.197226911,0.097717615
11.9837,1.188342993,0.103920555
12.0182,1.179531315,0.110361205
12.0529,1.170805059,0.117035206
12.0876,1.162177174,0.12393694
12.1224,1.153661655,0.131059352
12.1574,1.145270631,0.138394232
12.1924,1.137016137,0.145932033
12.2276,1.128909181,0.153661993
12.2628,1.120960706,0.161572039
12.2982,1.113178983,0.169649197
12.3336,1.105572908,0.177879206
12.3692,1.098149059,0.186247026
12.4048,1.090911839,0.194736975
12.4406,1.083865534,0.203332506
12.4764,1.077011741,0.2120168
12.5124,1.070351239,0.2207726
12.5484,1.063881883,0.229582806
12.5846,1.057600293,0.238430342
12.6209,1.051501532,0.247298417
12.6573,1.045578394,0.25617089
12.6937,1.039822598,0.265032209
12.7303,1.034223405,0.273867951
12.767,1.028768818,0.282664736
12.8038,1.023445889,0.291410328
12.8407,1.018239706,0.300094088
12.8777,1.013135464,0.308706553
12.9149,1.008116052,0.317240288
12.9521,1.003164173,0.325689406
12.9894,0.998262022,0.334049767
13.0269,0.993391034,0.342319164
13.0644,0.98853252,0.350497207
13.1021,0.983668522,0.358585071
13.1398,0.978779756,0.366586286
13.1777,0.973847604,0.374506083
13.2157,0.968854577,0.382351221
13.2538,0.963784111,0.390130052
13.292,0.958619286,0.397853039
13.3303,0.953342804,0.405532817
13.3687,0.947941848,0.413182133
13.4073,0.94240075,0.420816916
13.4459,0.9367086,0.428452984
13.4847,0.930854653,0.436107974
13.5235,0.924828152,0.443801451
13.5625,0.918621327,0.45155348
13.6016,0.912227684,0.459385351
13.6408,0.905642605,0.467319235
13.6801,0.898864118,0.475377704
13.7196,0.891891215,0.48358451
13.7591,0.884724728,0.491964072
13.7988,0.877368843,0.500540522
13.8385,0.869829353,0.509338507
13.8784,0.862115125,0.5183822
13.9184,0.854236561,0.527696014
13.9585,0.846206991,0.537303569
13.9988,0.838041964,0.547227864
14.0391,0.829759116,0.557491107
